Date,Open,High,Low,Close,Adj Close,Volume
2019-01-15,309.750000,310.500000,309.510010,310.260010,249.201813,5000
2019-01-16,310.100006,315.980011,310.100006,314.920013,252.944778,2200
2019-01-17,318.260010,319.649994,318.260010,319.619995,256.719788,2800
2019-01-18,320.799988,323.799988,317.329987,317.329987,254.880432,3200
2019-01-22,316.890015,320.380005,314.010010,314.010010,252.213852,3100
2019-01-23,315.100006,316.630005,313.500000,316.609985,254.302124,4500
2019-01-24,316.299988,316.619995,316.000000,316.619995,254.310165,5600
2019-01-25,313.700012,319.880005,313.700012,319.880005,260.632904,6500
2019-01-28,319.880005,324.989990,319.880005,323.869995,263.883820,3900
2019-01-29,323.630005,329.730011,323.500000,326.820007,266.287476,4100
2019-01-30,327.989990,335.179993,327.989990,334.290009,272.373901,6000
2019-01-31,334.119995,334.450012,333.059998,333.059998,271.371735,4700
2019-02-01,333.589996,337.359985,333.589996,336.500000,274.174591,4000
2019-02-04,336.170013,356.399994,336.170013,352.029999,286.828186,17000
2019-02-05,353.010010,360.929993,351.980011,353.799988,288.270325,52700
2019-02-06,353.209991,353.480011,352.459991,352.790009,287.447357,5700
2019-02-07,354.000000,374.899994,354.000000,368.970001,300.630585,27700
2019-02-08,365.200012,379.320007,365.200012,372.690002,303.661530,27200
2019-02-11,372.329987,376.220001,363.649994,364.809998,297.241058,11900
2019-02-12,366.239990,370.399994,358.850006,364.519989,297.004761,8700
2019-02-13,362.470001,373.529999,362.470001,372.320007,303.360138,7800
2019-02-14,371.230011,371.230011,366.170013,366.170013,298.349213,8000
2019-02-15,366.859985,369.959991,366.519989,369.350006,300.940216,7700
2019-02-19,369.250000,371.829987,369.250000,371.630005,302.797882,3800
2019-02-20,370.869995,373.019989,369.040009,373.019989,303.930450,9600
2019-02-21,371.829987,378.010010,371.829987,378.010010,307.996216,6500
2019-02-22,378.890015,394.500000,378.200012,386.899994,315.239655,16700
2019-02-25,385.579987,392.239990,376.000000,376.010010,306.366669,30400
2019-02-26,375.420013,377.100006,373.200012,374.429993,305.079285,7200
2019-02-27,372.429993,381.140015,367.019989,380.019989,309.633972,27300
2019-02-28,379.070007,388.399994,377.200012,381.709991,311.010925,13600
2019-03-01,382.470001,382.470001,364.500000,368.899994,300.573547,15900
2019-03-04,369.670013,375.010010,368.190002,371.750000,302.895691,9200
2019-03-05,371.799988,377.420013,371.799988,377.309998,307.425903,7800
2019-03-06,376.980011,377.850006,370.760010,371.000000,302.284576,6100
2019-03-07,371.500000,371.500000,362.929993,362.929993,295.709320,4100
2019-03-08,362.010010,362.010010,357.720001,357.720001,291.464264,3200
2019-03-11,358.549988,365.200012,358.549988,363.609985,296.263306,3100
2019-03-12,364.450012,366.079987,358.869995,364.890015,297.306305,10600
2019-03-13,365.029999,369.559998,357.690002,362.109985,295.041138,16000
2019-03-14,361.750000,368.649994,361.750000,366.690002,298.772858,7300
2019-03-15,367.329987,367.329987,361.179993,361.179993,294.283417,17000
2019-03-18,361.829987,362.880005,358.220001,358.220001,291.871674,4500
2019-03-19,359.380005,364.309998,359.380005,360.000000,293.321991,2600
2019-03-20,357.750000,360.029999,357.750000,360.029999,293.346344,2500
2019-03-21,359.070007,367.929993,359.070007,367.929993,299.783203,2900
2019-03-22,366.399994,366.399994,362.970001,363.019989,295.782654,3300
2019-03-25,355.829987,370.559998,355.829987,368.880005,300.557281,11300
2019-03-26,369.709991,373.000000,358.619995,373.000000,303.914185,28000
2019-03-27,373.500000,380.709991,370.250000,375.489990,305.942963,8900
2019-03-28,375.000000,377.250000,372.459991,375.899994,306.276978,2500
2019-03-29,376.540009,379.549988,376.170013,376.170013,306.497009,6300
2019-04-01,378.190002,379.579987,370.350006,375.609985,306.040741,5900
2019-04-02,376.190002,376.190002,370.850006,375.790009,306.187408,5200
2019-04-03,376.720001,382.820007,376.720001,379.730011,309.397644,2500
2019-04-04,380.570007,382.010010,377.899994,381.970001,311.222778,3700
2019-04-05,382.869995,387.570007,380.989990,387.570007,315.785553,10800
2019-04-08,381.100006,388.529999,381.100006,388.529999,316.567780,4500
2019-04-09,387.869995,394.000000,384.079987,386.179993,314.652985,12100
2019-04-10,386.970001,392.140015,386.010010,388.309998,316.388489,6300
2019-04-11,388.359985,391.000000,388.359985,388.829987,316.812195,3000
2019-04-12,389.670013,393.010010,386.489990,386.489990,314.905579,11100
2019-04-15,386.980011,386.980011,384.359985,384.359985,313.170105,1800
2019-04-16,385.279999,386.869995,373.100006,379.010010,308.811005,18100
2019-04-17,380.049988,380.049988,370.399994,373.010010,303.922302,11700
2019-04-18,372.850006,376.269989,369.989990,374.429993,305.079285,11200
2019-04-22,373.559998,373.559998,365.700012,367.880005,299.742493,10500
2019-04-23,368.570007,374.000000,368.570007,374.000000,304.728912,6600
2019-04-24,374.369995,378.399994,373.200012,373.200012,304.077087,15700
2019-04-25,372.420013,375.450012,369.609985,374.910004,305.470398,3200
2019-04-26,375.019989,377.049988,373.190002,373.190002,304.069000,6100
2019-04-29,372.890015,385.760010,372.890015,381.730011,311.027222,10100
2019-04-30,382.820007,382.820007,378.420013,379.630005,309.316193,8800
2019-05-01,382.450012,387.480011,377.350006,386.989990,315.313019,16100
2019-05-02,387.250000,389.709991,385.799988,387.869995,316.029999,14400
2019-05-03,384.809998,389.190002,382.510010,387.720001,319.615845,9200
2019-05-06,384.899994,391.040009,383.119995,389.149994,320.794708,6500
2019-05-07,389.170013,389.170013,382.049988,382.049988,314.941803,15300
2019-05-08,382.100006,385.559998,379.820007,382.000000,314.900635,8300
2019-05-09,380.679993,382.959991,377.790009,382.959991,315.691956,4000
2019-05-10,382.399994,383.760010,379.769989,382.190002,315.057251,7700
2019-05-13,378.720001,384.239990,378.720001,382.190002,315.057251,6300
2019-05-14,383.609985,391.500000,382.799988,390.170013,321.635529,25400
2019-05-15,388.470001,393.799988,387.640015,389.119995,320.769989,20500
2019-05-16,389.200012,392.880005,387.410004,389.470001,321.058502,22200
2019-05-17,388.399994,388.399994,384.619995,386.630005,318.717377,6200
2019-05-20,385.670013,386.000000,383.000000,385.260010,317.588013,5500
2019-05-21,386.989990,387.000000,383.149994,386.290009,318.437073,6500
2019-05-22,385.519989,386.420013,379.700012,384.899994,317.291260,6700
2019-05-23,383.600006,386.820007,381.670013,382.100006,314.983124,4000
2019-05-24,383.600006,385.500000,383.500000,384.989990,317.365448,5700
2019-05-28,384.950012,386.029999,379.100006,379.480011,312.823303,9500
2019-05-29,377.899994,377.899994,372.519989,372.519989,307.085754,3800
2019-05-30,373.149994,376.559998,370.600006,371.970001,306.632446,4800
2019-05-31,370.100006,373.089996,366.540009,368.000000,303.359802,8900
2019-06-03,368.489990,368.489990,363.100006,365.600006,301.381317,5100
2019-06-04,367.829987,372.679993,365.799988,372.679993,307.217651,9000
2019-06-05,372.959991,378.609985,371.299988,375.369995,309.435181,8000
2019-06-06,375.130005,375.200012,372.799988,373.049988,307.522705,4700
2019-06-07,373.089996,377.100006,373.089996,376.170013,310.094666,5900
2019-06-10,376.000000,376.500000,372.809998,375.329987,309.402191,5900
2019-06-11,376.299988,377.250000,371.010010,377.250000,310.984955,10700
2019-06-12,377.410004,379.649994,375.109985,379.649994,312.963379,5200
2019-06-13,380.829987,380.899994,375.029999,380.010010,313.260193,7100
2019-06-14,379.500000,386.420013,378.549988,386.420013,318.544250,8500
2019-06-17,387.010010,387.010010,383.600006,384.989990,317.365448,16200
2019-06-18,386.079987,389.200012,377.309998,383.500000,316.137177,27600
2019-06-19,383.980011,387.010010,381.320007,387.010010,319.030609,11900
2019-06-20,388.899994,389.899994,386.000000,386.119995,318.296936,7000
2019-06-21,383.660004,384.369995,370.600006,373.649994,308.017334,26900
2019-06-24,373.510010,377.899994,371.109985,373.489990,307.885437,14300
2019-06-25,373.950012,377.549988,373.000000,373.200012,307.646362,8900
2019-06-26,373.679993,373.679993,363.519989,363.519989,299.666687,19400
2019-06-27,368.109985,369.320007,364.399994,369.320007,304.447906,17100
2019-06-28,370.369995,377.589996,367.600006,370.299988,305.255737,21500
2019-07-01,371.000000,373.100006,366.200012,368.660004,303.903839,15200
2019-07-02,368.940002,376.459991,368.940002,376.459991,310.333740,9900
2019-07-03,376.450012,377.980011,374.200012,377.980011,311.586731,8400
2019-07-05,376.000000,378.119995,372.760010,374.559998,308.767487,12400
2019-07-08,374.070007,379.380005,374.070007,377.600006,311.273468,12700
2019-07-09,377.829987,389.200012,376.609985,389.200012,320.835938,17100
2019-07-10,390.329987,394.700012,389.250000,393.670013,324.520752,15500
2019-07-11,393.690002,393.989990,387.250000,388.000000,319.846710,21000
2019-07-12,388.799988,388.799988,378.100006,378.100006,311.685699,20900
2019-07-15,378.170013,379.589996,370.600006,374.929993,309.072510,15300
2019-07-16,374.529999,378.549988,374.059998,378.500000,312.015442,17300
2019-07-17,378.079987,383.799988,376.910004,378.559998,312.064911,10400
2019-07-18,378.500000,381.619995,372.809998,378.339996,311.883514,18000
2019-07-19,378.269989,378.799988,371.970001,371.970001,306.632446,11800
2019-07-22,372.619995,372.619995,367.350006,370.480011,305.404144,7600
2019-07-23,370.859985,373.750000,369.600006,373.750000,308.099792,10800
2019-07-24,373.529999,377.299988,371.799988,377.299988,311.026184,10400
2019-07-25,375.200012,375.899994,373.190002,373.190002,307.638123,4700
2019-07-26,374.079987,377.000000,373.399994,375.500000,309.542389,9100
2019-07-29,376.049988,382.399994,372.589996,373.869995,308.198639,19400
2019-07-30,372.119995,375.000000,364.950012,371.720001,306.426361,18800
2019-07-31,371.799988,377.309998,369.390015,374.500000,308.718018,24100
2019-08-01,374.230011,377.500000,366.850006,367.040009,302.568420,26300
2019-08-02,363.859985,364.920013,360.420013,362.440002,302.485016,13200
2019-08-05,359.890015,360.220001,349.750000,354.350006,295.733185,22900
2019-08-06,354.440002,358.000000,353.100006,357.920013,298.712646,27600
2019-08-07,354.890015,358.399994,352.380005,356.880005,297.844696,18400
2019-08-08,358.100006,363.790009,358.100006,360.899994,301.199677,20500
2019-08-09,360.630005,365.739990,356.250000,360.899994,301.199677,20900
2019-08-12,359.839996,360.899994,356.500000,358.649994,299.321899,19300
2019-08-13,359.480011,361.799988,356.200012,361.679993,301.850677,20400
2019-08-14,359.790009,361.869995,354.799988,357.899994,298.695953,20800
2019-08-15,358.820007,362.109985,356.970001,359.730011,300.223236,28000
2019-08-16,360.750000,362.779999,357.730011,360.529999,300.890869,20000
2019-08-19,362.480011,363.730011,361.100006,363.450012,303.327881,41800
2019-08-20,362.809998,364.709991,358.750000,358.750000,299.405273,25700
2019-08-21,360.149994,361.570007,357.010010,361.570007,301.758850,47700
2019-08-22,361.679993,368.470001,361.070007,364.220001,303.970551,41500
2019-08-23,363.309998,368.809998,360.220001,360.220001,300.632202,66400
2019-08-26,362.239990,363.850006,359.790009,362.989990,302.943970,67800
2019-08-27,364.440002,364.720001,360.000000,360.190002,300.607147,58500
2019-08-28,359.929993,366.899994,359.929993,364.799988,304.454529,76600
2019-08-29,366.739990,374.350006,366.109985,374.320007,312.399780,41700
2019-08-30,375.809998,378.399994,372.959991,377.570007,315.112122,32100
2019-09-03,376.700012,384.220001,376.670013,382.190002,318.967896,52300
2019-09-04,384.459991,387.720001,384.429993,387.450012,323.357788,25000
2019-09-05,389.260010,391.750000,384.309998,384.399994,320.812256,30200
2019-09-06,384.420013,388.100006,383.029999,387.209991,323.157471,26700
2019-09-09,387.679993,387.679993,375.250000,376.630005,314.327637,42200
2019-09-10,375.549988,375.549988,366.609985,369.980011,308.777710,33100
2019-09-11,369.929993,379.790009,369.140015,377.450012,315.012024,38400
2019-09-12,377.760010,377.760010,370.250000,372.100006,310.546997,26500
2019-09-13,372.000000,373.559998,358.869995,359.839996,300.315033,25300
2019-09-16,359.279999,361.450012,352.899994,354.989990,296.267334,32500
2019-09-17,355.200012,355.200012,347.079987,349.880005,292.002625,15700
2019-09-18,349.799988,349.799988,339.500000,345.920013,288.697723,31800
2019-09-19,346.519989,348.149994,340.470001,341.709991,285.184113,48200
2019-09-20,342.049988,347.209991,340.390015,344.350006,287.387390,113600
2019-09-23,342.630005,345.010010,341.299988,344.049988,287.137085,33700
2019-09-24,344.500000,345.890015,340.029999,340.029999,283.782043,25200
2019-09-25,340.140015,342.779999,339.799988,342.779999,286.077118,17200
2019-09-26,342.399994,344.429993,341.000000,343.329987,286.536163,30900
2019-09-27,344.320007,347.200012,343.600006,346.040009,288.797852,51600
2019-09-30,346.250000,350.559998,344.880005,348.410004,290.775787,52000
2019-10-01,347.880005,347.880005,342.500000,345.679993,288.497375,21800
2019-10-02,344.779999,349.059998,341.880005,346.329987,289.039856,30300
2019-10-03,345.559998,350.920013,342.510010,344.250000,287.303955,51000
2019-10-04,344.899994,350.619995,344.200012,348.690002,291.009460,26800
2019-10-07,348.700012,352.000000,345.630005,350.489990,292.511749,21600
2019-10-08,350.269989,350.269989,346.519989,348.679993,291.001129,40100
2019-10-09,350.510010,350.510010,347.410004,349.209991,291.443451,66900
2019-10-10,348.769989,349.510010,346.200012,347.910004,290.358490,50700
2019-10-11,350.299988,356.739990,350.299988,353.850006,295.315887,22300
2019-10-14,354.190002,354.500000,350.799988,352.929993,294.548065,21700
2019-10-15,354.000000,354.000000,351.399994,353.089996,294.681580,19500
2019-10-16,352.480011,354.309998,348.019989,350.920013,292.870544,29400
2019-10-17,351.399994,352.799988,349.700012,352.480011,294.172577,22500
2019-10-18,352.429993,355.010010,350.760010,354.190002,295.599670,36400
2019-10-21,354.450012,359.910004,353.950012,359.910004,300.373505,17900
2019-10-22,360.070007,360.070007,354.619995,355.769989,296.918274,18000
2019-10-23,355.890015,355.890015,350.420013,351.299988,293.187683,40300
2019-10-24,351.989990,351.989990,347.119995,350.399994,292.436615,31600
2019-10-25,350.420013,350.420013,341.089996,341.739990,285.209137,19100
2019-10-28,342.380005,344.390015,334.899994,335.230011,279.776031,25400
2019-10-29,336.420013,349.119995,335.600006,348.350006,290.725677,24600
2019-10-30,349.940002,354.600006,346.440002,353.109985,294.698303,17200
2019-10-31,355.000000,356.200012,344.470001,345.399994,288.263672,12100
2019-11-01,342.000000,342.000000,339.279999,340.820007,288.196075,11200
2019-11-04,342.230011,342.230011,332.980011,335.540009,283.731293,13900
2019-11-05,335.440002,335.440002,326.160004,326.190002,275.824982,13700
2019-11-06,324.380005,329.339996,322.510010,327.850006,277.228699,25600
2019-11-07,328.279999,329.600006,323.649994,325.309998,275.080872,11500
2019-11-08,328.350006,328.350006,322.260010,322.329987,272.561005,8100
2019-11-11,323.429993,324.989990,322.290009,324.589996,274.472046,18700
2019-11-12,325.170013,329.320007,321.529999,323.130005,273.237457,25400
2019-11-13,322.739990,327.329987,322.720001,325.049988,274.860962,16300
2019-11-14,325.079987,326.100006,323.559998,323.910004,273.897034,7000
2019-11-15,324.209991,326.850006,323.399994,323.399994,273.465790,7600
2019-11-18,322.899994,326.600006,322.899994,325.079987,274.886353,3900
2019-11-19,325.470001,327.000000,324.769989,325.269989,275.047028,6300
2019-11-20,321.559998,326.829987,321.559998,326.700012,276.256256,13500
2019-11-21,326.750000,326.750000,322.299988,322.920013,273.059967,16400
2019-11-22,323.679993,326.019989,322.000000,322.000000,272.281952,8300
2019-11-25,323.829987,332.380005,323.600006,331.500000,280.315155,13800
2019-11-26,331.100006,331.140015,327.950012,328.679993,277.930573,11000
2019-11-27,329.200012,331.480011,329.000000,329.000000,278.201141,14200
2019-11-29,329.000000,330.880005,326.359985,326.359985,275.968719,2900
2019-12-02,325.000000,325.000000,319.000000,320.269989,270.819061,13600
2019-12-03,318.640015,320.899994,317.739990,319.500000,270.167969,12500
2019-12-04,320.649994,326.029999,320.649994,324.269989,274.201447,12500
2019-12-05,325.029999,326.350006,322.149994,323.100006,273.212067,8600
2019-12-06,324.809998,325.179993,322.440002,324.350006,274.269043,5300
2019-12-09,323.679993,325.489990,320.500000,324.619995,274.497375,31600
2019-12-10,325.399994,325.950012,321.559998,325.029999,274.844147,15300
2019-12-11,324.359985,324.359985,318.320007,319.470001,270.142609,14500
2019-12-12,318.899994,323.820007,314.700012,317.000000,268.053955,25700
2019-12-13,318.720001,319.369995,313.410004,317.119995,268.155396,20200
2019-12-16,317.940002,317.940002,313.410004,315.000000,266.362793,13900
2019-12-17,322.070007,322.070007,311.769989,314.670013,266.083740,24300
2019-12-18,315.230011,317.950012,313.000000,317.000000,268.053955,18500
2019-12-19,316.839996,322.769989,316.739990,322.040009,272.315765,12700
2019-12-20,322.570007,330.709991,322.570007,325.559998,275.292267,34600
2019-12-23,326.679993,329.029999,325.890015,327.989990,277.347046,26400
2019-12-24,328.540009,329.230011,323.859985,328.000000,277.355469,11600
2019-12-26,328.149994,331.000000,327.269989,327.579987,277.000336,10500
2019-12-27,328.970001,330.019989,326.089996,329.100006,278.285675,8400
2019-12-30,329.100006,329.100006,326.579987,328.929993,278.141937,7000
2019-12-31,328.799988,332.369995,327.029999,330.350006,279.342682,26400
2020-01-02,331.790009,333.149994,326.279999,328.519989,277.795197,15200
2020-01-03,326.989990,333.690002,326.989990,332.609985,281.253723,7500
2020-01-06,332.000000,338.000000,332.000000,337.470001,285.363342,8200
2020-01-07,336.730011,336.730011,324.570007,327.359985,276.814362,11500
2020-01-08,326.399994,333.140015,325.000000,330.899994,279.807800,13500
2020-01-09,332.299988,336.470001,332.299988,334.910004,283.198608,10400
2020-01-10,335.600006,336.179993,333.989990,334.859985,283.156342,12900
2020-01-13,335.570007,339.859985,335.570007,339.250000,286.868469,6400
2020-01-14,338.679993,345.059998,336.589996,344.880005,291.629211,10900
2020-01-15,349.000000,353.549988,347.470001,350.910004,296.728088,13900
2020-01-16,351.869995,353.480011,348.730011,353.480011,298.901337,6200
2020-01-17,352.950012,353.529999,349.059998,349.320007,295.383636,16800
2020-01-21,351.690002,351.690002,348.079987,349.420013,295.468231,7300
2020-01-22,349.679993,353.350006,346.200012,346.200012,292.745422,11300
2020-01-23,346.019989,350.880005,344.549988,348.799988,294.943909,15700
2020-01-24,346.200012,346.200012,339.059998,340.170013,291.405975,5800
2020-01-27,336.140015,341.290009,336.140015,340.950012,292.074127,5200
2020-01-28,342.149994,342.149994,336.200012,337.799988,289.375702,5400
2020-01-29,336.959991,338.000000,330.570007,334.700012,286.720093,9400
2020-01-30,332.049988,335.929993,332.049988,332.529999,284.861145,3400
2020-01-31,331.899994,331.899994,318.839996,322.679993,276.423187,6100
2020-02-03,323.980011,327.059998,320.369995,320.369995,274.444336,6400
2020-02-04,322.540009,323.230011,319.589996,320.000000,274.127411,6600
2020-02-05,320.510010,326.989990,320.510010,323.679993,277.279816,9600
2020-02-06,324.779999,329.579987,320.739990,326.149994,279.395721,4100
2020-02-07,325.760010,327.920013,324.420013,326.109985,279.361450,4300
2020-02-10,325.799988,325.799988,324.109985,325.200012,278.581970,2800
2020-02-11,325.619995,325.619995,318.850006,323.640015,277.245575,7500
2020-02-12,325.100006,327.890015,324.989990,327.350006,280.423737,4900
2020-02-13,325.329987,326.790009,324.649994,324.649994,278.110779,7000
2020-02-14,325.190002,327.079987,319.079987,319.200012,273.442108,21900
2020-02-18,318.980011,320.010010,315.000000,316.000000,270.700775,8000
2020-02-19,316.980011,321.170013,308.019989,308.019989,263.864716,14500
2020-02-20,308.019989,312.959991,308.019989,312.000000,267.274200,9600
2020-02-21,311.540009,316.269989,311.540009,314.100006,269.073181,4500
2020-02-24,311.049988,311.730011,304.600006,309.209991,264.884094,19400
2020-02-25,310.350006,310.500000,304.359985,306.510010,262.571167,18700
2020-02-26,307.820007,312.500000,305.000000,305.000000,261.277618,8200
2020-02-27,301.970001,311.709991,300.000000,310.000000,265.560883,26100
2020-02-28,305.790009,315.750000,304.000000,311.000000,266.417511,25700
2020-03-02,311.519989,313.399994,306.500000,309.000000,264.704285,98300
2020-03-03,308.769989,318.579987,308.769989,311.000000,266.417511,7800
2020-03-04,313.309998,323.529999,311.079987,323.529999,277.151367,9700
2020-03-05,320.619995,320.619995,310.000000,313.130005,268.242188,9000
2020-03-06,309.519989,311.779999,305.209991,311.119995,266.520325,14900
2020-03-09,300.000000,328.950012,299.899994,309.339996,264.995514,13600
2020-03-10,314.339996,318.320007,304.970001,310.950012,266.374725,8400
2020-03-11,307.029999,311.070007,305.100006,306.549988,262.605408,11600
2020-03-12,297.660004,306.390015,292.000000,295.000000,252.711136,16900
2020-03-13,299.679993,305.350006,299.679993,300.040009,257.028656,11500
2020-03-16,288.200012,295.049988,265.010010,270.010010,231.303558,21500
2020-03-17,273.799988,273.799988,260.559998,264.690002,226.746170,23400
2020-03-18,253.660004,256.369995,250.000000,253.029999,216.757629,25600
2020-03-19,252.580002,259.070007,243.070007,259.070007,221.931808,11400
2020-03-20,257.799988,262.049988,234.479996,235.649994,201.869110,24800
2020-03-23,233.830002,244.199997,228.679993,242.449997,207.694336,15600
2020-03-24,247.000000,274.980011,241.529999,273.010010,233.873474,13100
2020-03-25,269.140015,290.959991,267.179993,274.970001,235.552505,16200
2020-03-26,276.600006,289.059998,276.190002,278.859985,238.884827,10200
2020-03-27,271.799988,282.750000,271.799988,282.390015,241.908844,6000
2020-03-30,283.790009,288.950012,276.390015,280.179993,240.015625,13900
2020-03-31,279.350006,282.899994,262.799988,275.950012,236.392059,19700
2020-04-01,268.089996,268.089996,246.610001,258.089996,221.092285,31000
2020-04-02,255.720001,264.160004,255.720001,262.720001,225.058563,9500
2020-04-03,261.269989,266.130005,255.399994,265.920013,227.799866,15900
2020-04-06,270.470001,285.000000,270.470001,285.000000,244.144684,10300
2020-04-07,289.420013,289.420013,284.410004,289.000000,247.571289,7400
2020-04-08,296.609985,296.609985,289.329987,295.200012,252.882492,5000
2020-04-09,297.200012,306.000000,297.200012,303.000000,259.564362,4700
2020-04-13,303.000000,303.619995,287.299988,291.679993,249.867111,21200
2020-04-14,296.100006,306.489990,292.079987,297.750000,255.066895,7100
2020-04-15,288.720001,290.730011,282.859985,287.820007,246.560410,14400
2020-04-16,285.000000,295.000000,282.549988,293.799988,251.683167,9500
2020-04-17,297.670013,298.309998,295.000000,298.239990,255.486679,13100
2020-04-20,294.799988,294.799988,286.600006,287.040009,245.892242,3500
2020-04-21,282.880005,282.880005,277.279999,279.000000,239.004807,4500
2020-04-22,279.250000,284.619995,277.769989,279.799988,239.690140,6600
2020-04-23,279.700012,280.959991,274.000000,278.980011,238.987686,19800
2020-04-24,277.399994,287.910004,276.170013,286.579987,245.498199,18400
2020-04-27,294.570007,299.000000,294.000000,296.679993,254.150345,4400
2020-04-28,299.630005,311.559998,295.940002,302.000000,258.707733,9200
2020-04-29,309.589996,330.000000,309.589996,324.850006,278.282166,7100
2020-04-30,318.329987,318.329987,305.709991,315.260010,270.066864,4700
2020-05-01,309.000000,311.700012,300.010010,306.269989,262.365570,7500
2020-05-04,311.000000,314.470001,281.000000,285.950012,244.958511,17100
2020-05-05,286.459991,292.230011,274.850006,276.019989,236.452011,16800
2020-05-06,278.119995,282.989990,255.000000,257.000000,220.158554,20700
2020-05-07,265.000000,265.000000,253.009995,257.369995,220.475510,25000
2020-05-08,250.820007,257.989990,247.490005,252.570007,220.213913,15300
2020-05-11,248.029999,253.910004,248.000000,249.679993,217.694153,14700
2020-05-12,248.929993,248.929993,238.000000,238.000000,207.510468,14300
2020-05-13,235.000000,236.410004,230.000000,232.490005,202.706329,30100
2020-05-14,227.750000,232.000000,224.869995,227.309998,198.189911,9300
2020-05-15,225.149994,228.990005,223.029999,225.130005,196.289215,6800
2020-05-18,233.960007,245.250000,232.500000,241.690002,210.727722,14600
2020-05-19,244.149994,244.149994,237.960007,237.960007,207.475586,6600
2020-05-20,236.929993,245.050003,236.929993,240.449997,209.646606,6600
2020-05-21,237.509995,242.500000,237.509995,239.509995,208.826996,4400
2020-05-22,240.229996,242.000000,236.500000,241.970001,210.971848,4900
2020-05-26,247.050003,264.690002,247.050003,259.589996,226.334610,36800
2020-05-27,265.299988,269.420013,261.950012,264.260010,230.406357,29900
2020-05-28,268.899994,271.220001,261.480011,262.630005,228.985184,17000
2020-05-29,261.320007,271.130005,259.839996,259.839996,226.552582,45800
2020-06-01,258.190002,265.309998,258.190002,262.000000,228.435867,15300
2020-06-02,262.209991,267.010010,262.100006,265.269989,231.286972,17200
2020-06-03,273.890015,281.200012,268.019989,277.859985,242.264099,22100
2020-06-04,276.279999,279.470001,275.390015,276.500000,241.078323,9700
2020-06-05,282.769989,287.000000,282.000000,285.690002,249.091049,30800
2020-06-08,286.329987,294.799988,286.329987,294.290009,256.589294,22400
2020-06-09,291.859985,291.859985,285.209991,285.209991,248.672501,5700
2020-06-10,285.299988,285.299988,274.000000,274.109985,238.994507,10200
2020-06-11,262.119995,265.529999,251.350006,255.589996,222.847031,17600
2020-06-12,261.880005,264.880005,256.950012,258.269989,225.183685,15300
2020-06-15,253.710007,261.790009,253.710007,259.760010,226.482880,18000
2020-06-16,265.510010,272.630005,260.209991,264.380005,230.511002,14400
2020-06-17,265.459991,265.459991,256.010010,258.450012,225.340683,7600
2020-06-18,254.580002,258.989990,253.169998,255.660004,222.908096,7800
2020-06-19,258.250000,258.250000,251.580002,257.269989,224.311813,35800
2020-06-22,252.399994,263.000000,252.399994,255.990005,223.195831,19700
2020-06-23,256.839996,256.839996,250.630005,254.630005,222.010040,25200
2020-06-24,251.300003,252.309998,244.740005,244.750000,213.395721,14200
2020-06-25,242.500000,248.380005,242.500000,247.270004,215.592896,11600
2020-06-26,245.350006,245.350006,237.729996,238.009995,207.519165,26200
2020-06-29,237.940002,242.000000,236.919998,242.000000,210.998047,25400
2020-06-30,241.000000,243.369995,239.789993,240.899994,210.038940,15700
2020-07-01,244.460007,245.649994,241.009995,243.669998,212.454102,15800
2020-07-02,247.979996,249.520004,243.000000,243.679993,212.462784,10800
2020-07-06,247.710007,248.429993,242.509995,246.009995,214.494308,7000
2020-07-07,245.330002,245.330002,236.699997,238.429993,207.885361,14000
2020-07-08,237.720001,239.990005,235.000000,235.000000,204.894760,13100
2020-07-09,237.009995,237.380005,234.000000,237.130005,206.751923,12900
2020-07-10,235.940002,241.149994,235.940002,239.330002,208.670090,5300
2020-07-13,240.949997,247.270004,238.429993,238.619995,208.051041,17400
2020-07-14,241.139999,247.089996,241.139999,244.789993,213.430603,8700
2020-07-15,249.880005,253.020004,248.559998,249.089996,217.179733,12200
2020-07-16,249.979996,252.490005,243.320007,244.789993,213.430603,12200
2020-07-17,244.550003,246.910004,244.550003,246.539993,214.956421,7100
2020-07-20,244.050003,247.600006,242.100006,242.100006,211.085205,5400
2020-07-21,245.970001,250.050003,241.320007,243.330002,212.157654,13200
2020-07-22,245.460007,252.580002,245.380005,251.000000,218.845062,10900
2020-07-23,251.699997,251.880005,247.550003,249.009995,217.109985,14000
2020-07-24,246.500000,254.800003,246.500000,248.279999,216.473511,10800
2020-07-27,250.440002,256.989990,250.440002,254.580002,221.966446,12000
2020-07-28,252.000000,261.209991,252.000000,258.940002,225.767914,11000
2020-07-29,259.489990,261.040009,258.519989,260.109985,226.787994,16900
2020-07-30,257.079987,257.790009,253.070007,256.989990,224.067673,9100
2020-07-31,256.609985,256.609985,250.000000,251.789993,219.533844,12200
2020-08-03,258.200012,258.200012,251.830002,251.830002,219.568756,13100
2020-08-04,253.750000,258.450012,253.750000,258.450012,225.340683,8300
2020-08-05,260.630005,261.470001,258.000000,261.470001,227.973755,4400
2020-08-06,263.399994,264.649994,259.390015,260.549988,227.171646,11900
2020-08-07,250.110001,256.649994,250.000000,256.649994,227.703949,12800
2020-08-10,256.160004,260.200012,256.160004,258.359985,229.221085,8500
2020-08-11,261.320007,262.489990,258.549988,259.269989,230.028473,5300
2020-08-12,262.980011,264.260010,259.609985,260.730011,231.323807,4000
2020-08-13,261.570007,261.570007,256.010010,259.450012,230.188171,15900
